id,ACTIONS_CRM_CONTACTS_sum,ACTIONS_CRM_COMPANIES_sum,ACTIONS_CRM_DEALS_sum,ACTIONS_EMAIL_sum,USERS_CRM_CONTACTS_sum,USERS_CRM_COMPANIES_sum,USERS_CRM_DEALS_sum,USERS_EMAIL_sum,WHEN_TIMESTAMP_nunique,WHEN_TIMESTAMP_min,WHEN_TIMESTAMP_max,activity_span_days,recency_days,total_actions,ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,is_customer
3105,0,0,0,0,0,0,0,0,1,2020-05-11,2020-05-11,0,77,0,16000001.0,2 to 5,,0
3106,0,0,0,0,0,0,0,0,1,2019-11-18,2019-11-18,0,252,0,16000001.0,6 to 10,,0
3107,0,0,0,0,0,0,0,0,2,2020-01-20,2020-02-10,21,168,0,6308472.0,26 to 50,,0
3109,0,0,0,0,0,0,0,0,2,2019-07-22,2020-01-13,175,196,0,32796.0,1001 to 10000,CONSUMER_ELECTRONICS,0
3111,0,0,0,0,0,0,0,0,1,2020-01-20,2020-01-20,0,189,0,18858.0,26 to 50,Healthcare,0
3112,5,0,0,0,2,0,0,0,8,2020-02-24,2020-06-08,105,49,5,12581.0,51 to 200,,0
3113,0,0,0,0,0,0,0,0,2,2020-02-10,2020-02-17,7,161,0,329501.0,201 to 1000,ENTERTAINMENT,0
3116,6,0,0,1,4,0,0,1,8,2020-06-01,2020-07-27,56,0,7,16000001.0,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES,0
3117,0,0,0,0,0,0,0,0,11,2020-05-11,2020-07-27,77,0,0,16000001.0,2 to 5,,0
3119,1,0,0,0,1,0,0,0,1,2019-08-05,2019-08-05,0,357,1,16000001.0,6 to 10,,0
3120,3,0,0,0,2,0,0,0,2,2020-05-04,2020-05-25,21,63,3,16000001.0,26 to 50,,0
3121,0,0,0,0,0,0,0,0,6,2019-01-14,2019-10-21,280,280,0,16000001.0,2 to 5,,0
3122,22,7,0,0,9,1,0,0,14,2019-12-23,2020-04-20,119,98,29,16000001.0,6 to 10,,0
3124,0,0,0,0,0,0,0,0,1,2019-09-30,2019-09-30,0,301,0,2354504.0,2 to 5,,0
3126,125,8,25,0,17,4,6,0,17,2020-01-20,2020-07-20,182,7,158,16000001.0,2 to 5,,0
3127,0,0,0,0,0,0,0,0,1,2020-06-15,2020-06-15,0,42,0,16000001.0,51 to 200,,0
3128,2,0,0,0,1,0,0,0,1,2019-11-18,2019-11-18,0,252,2,,1001 to 10000,COMPUTER_SOFTWARE,0
3129,0,0,0,0,0,0,0,0,1,2020-05-04,2020-05-04,0,84,0,16000001.0,26 to 50,,0
3130,1,0,0,0,1,0,0,0,5,2019-04-01,2019-10-28,210,273,1,16000001.0,2 to 5,,0
3131,0,0,0,0,0,0,0,0,4,2019-05-13,2019-06-03,21,420,0,16000001.0,11 to 25,MEDIA_PRODUCTION,0
3133,4,0,0,0,3,0,0,0,4,2019-08-12,2020-04-27,259,91,4,16000001.0,6 to 10,FINANCIAL_SERVICES,0
3137,0,0,0,0,0,0,0,0,2,2019-08-05,2020-02-10,189,168,0,16000001.0,,,0
3139,0,0,0,0,0,0,0,0,1,2019-10-07,2019-10-07,0,294,0,16000001.0,2 to 5,,0
3140,0,0,0,0,0,0,0,0,9,2020-03-02,2020-07-06,126,21,0,253.0,2 to 5,,0
3142,0,0,0,0,0,0,0,0,1,2020-06-15,2020-06-15,0,42,0,253.0,2 to 5,,0
3143,0,0,0,0,0,0,0,0,1,2019-11-25,2019-11-25,0,245,0,16000001.0,1,,0
3144,4,0,0,0,1,0,0,0,1,2019-11-25,2019-11-25,0,245,4,16000001.0,2 to 5,,0
3145,0,0,0,0,0,0,0,0,4,2019-02-11,2019-09-30,231,301,0,3069113.0,6 to 10,,0
3148,0,0,0,0,0,0,0,0,2,2020-02-24,2020-04-20,56,98,0,16000001.0,,,0
3151,7,0,0,0,2,0,0,0,6,2019-01-14,2019-09-09,238,322,7,2679207.0,6 to 10,,0
3152,0,0,0,0,0,0,0,0,1,2019-09-02,2019-09-02,0,329,0,382736.0,1001 to 10000,,0
3153,0,0,0,0,0,0,0,0,3,2019-07-08,2020-06-01,329,56,0,16000001.0,2 to 5,,0
3155,0,0,0,0,0,0,0,0,1,2020-03-16,2020-03-16,0,133,0,179.0,2 to 5,Finance and Insurance,0
3156,38,0,0,0,1,0,0,0,1,2020-03-23,2020-03-23,0,126,38,16000001.0,,,0
3157,2,0,0,0,2,0,0,0,2,2019-02-25,2019-03-04,7,511,2,16000001.0,2 to 5,,0
3158,0,0,0,0,0,0,0,0,2,2020-01-27,2020-02-03,7,175,0,55696.0,1001 to 10000,Non-Profit/Educational Institution,0
3159,431,53,423,24,43,8,26,5,60,2019-04-08,2020-07-27,476,0,931,16000001.0,2 to 5,,0
3160,3,0,0,0,1,0,0,0,1,2020-03-23,2020-03-23,0,126,3,16000001.0,2 to 5,,0
3161,57,0,0,0,3,0,0,0,4,2019-05-06,2019-09-09,126,322,57,16000001.0,6 to 10,,0
3162,0,0,0,0,0,0,0,0,1,2020-02-10,2020-02-10,0,168,0,453407.0,6 to 10,CONSTRUCTION,0
3166,2943,242,277,0,60,25,40,0,33,2019-01-07,2020-02-03,392,175,3462,16000001.0,2 to 5,,0
3167,2,0,0,0,1,0,0,0,1,2019-01-14,2019-01-14,0,560,2,16000001.0,2 to 5,,0
3170,4,0,0,0,4,0,0,0,9,2020-02-03,2020-04-27,84,91,4,8911579.0,,,0
3172,0,0,0,0,0,0,0,0,3,2020-01-13,2020-02-10,28,168,0,16000001.0,6 to 10,PUBLIC_RELATIONS_AND_COMMUNICATIONS,0
3173,0,0,0,0,0,0,0,0,2,2019-05-06,2019-05-27,21,427,0,16000001.0,1,,0
3174,0,0,0,0,0,0,0,0,2,2020-07-13,2020-07-27,14,0,0,71490.0,1001 to 10000,,0
3177,24,0,0,0,3,0,0,0,5,2019-01-07,2019-06-17,161,406,24,16000001.0,2 to 5,,0
3178,0,0,0,0,0,0,0,0,2,2020-06-22,2020-06-29,7,28,0,,1,,0
3180,0,0,0,0,0,0,0,0,2,2019-01-14,2019-05-13,119,441,0,16000001.0,26 to 50,,0
3181,0,0,0,0,0,0,0,0,5,2019-01-28,2019-12-09,315,231,0,16000001.0,,FINANCIAL_SERVICES,0
3182,0,0,0,0,0,0,0,0,1,2019-05-27,2019-05-27,0,427,0,16000001.0,6 to 10,,0
3184,0,0,0,0,0,0,0,0,3,2020-03-30,2020-04-13,14,105,0,10180.0,1001 to 10000,Non-Profit,0
3185,0,0,0,0,0,0,0,0,2,2019-05-06,2019-11-04,182,266,0,16000001.0,1,,0
3186,258,2,88,3,24,1,19,2,27,2019-12-09,2020-07-20,224,7,351,16000001.0,6 to 10,HEALTH_WELLNESS_AND_FITNESS,0
3187,0,0,0,0,0,0,0,0,1,2020-01-06,2020-01-06,0,203,0,16000001.0,2 to 5,,0
3188,1,0,0,0,1,0,0,0,2,2019-03-04,2019-10-21,231,280,1,16000001.0,11 to 25,,0
3189,7,2,1,0,1,1,1,0,1,2019-09-09,2019-09-09,0,322,10,16000001.0,6 to 10,,0
3190,36,0,0,0,3,0,0,0,3,2020-07-06,2020-07-20,14,7,36,16000001.0,2 to 5,,0
3191,0,0,0,0,0,0,0,0,1,2020-06-15,2020-06-15,0,42,0,1281747.0,11 to 25,MARKETING_AND_ADVERTISING,0
3194,0,0,0,0,0,0,0,0,4,2019-01-21,2019-05-27,126,427,0,16000001.0,11 to 25,,0
3195,0,0,0,0,0,0,0,0,2,2020-04-27,2020-05-11,14,77,0,16000001.0,1,,0
3196,0,0,0,0,0,0,0,0,1,2019-04-22,2019-04-22,0,462,0,16000001.0,1,,0
3197,9,0,3,1,1,0,2,1,2,2020-06-22,2020-06-29,7,28,13,16000001.0,2 to 5,,0
3199,0,0,0,0,0,0,0,0,1,2019-05-13,2019-05-13,0,441,0,16000001.0,11 to 25,COMPUTER_SOFTWARE,0
3201,10,0,0,0,4,0,0,0,34,2019-07-22,2020-07-20,364,7,10,16000001.0,6 to 10,,0
3202,2,0,0,0,1,0,0,0,1,2020-06-08,2020-06-08,0,49,2,16000001.0,2 to 5,,0
3203,0,0,0,0,0,0,0,0,2,2020-02-17,2020-02-24,7,154,0,16000001.0,201 to 1000,,0
3205,0,0,0,0,0,0,0,0,3,2019-05-20,2019-09-09,112,322,0,16000001.0,1,,0
3206,2,0,0,0,1,0,0,0,2,2019-04-29,2019-06-17,49,406,2,4104824.0,6 to 10,MANAGEMENT_CONSULTING,0
3209,25,0,11,0,3,0,3,0,8,2019-06-10,2019-12-16,189,224,36,16000001.0,2 to 5,,0
3210,0,0,0,0,0,0,0,0,1,2020-01-13,2020-01-13,0,196,0,1144166.0,26 to 50,,0
3211,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,16000001.0,1,,0
3212,0,0,0,0,0,0,0,0,3,2019-01-14,2019-05-20,126,434,0,16000001.0,6 to 10,,0
3213,0,0,0,0,0,0,0,0,4,2019-01-28,2019-06-17,140,406,0,790136.0,11 to 25,RESTAURANTS,0
3214,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,,51 to 200,COMPUTER_SOFTWARE,0
3215,0,0,0,0,0,0,0,0,1,2020-01-13,2020-01-13,0,196,0,85537.0,1001 to 10000,GOVERNMENT_ADMINISTRATION,0
3217,0,0,0,0,0,0,0,0,1,2019-11-04,2019-11-04,0,266,0,16000001.0,1,,0
3219,26,1,0,0,3,1,0,0,3,2019-09-23,2019-10-14,21,287,27,16000001.0,2 to 5,,0
3220,1,0,0,0,1,0,0,0,1,2020-02-24,2020-02-24,0,154,1,115988.0,201 to 1000,Technology - Software,0
3223,0,0,0,0,0,0,0,0,1,2019-12-16,2019-12-16,0,224,0,16000001.0,1,,0
3224,0,0,0,0,0,0,0,0,1,2019-08-19,2019-08-19,0,343,0,418887.0,51 to 200,CONSUMER_ELECTRONICS,0
3225,13,2,0,0,3,1,0,0,3,2020-06-29,2020-07-27,28,0,15,16000001.0,2 to 5,,0
3226,43,151,220,0,12,15,24,0,20,2019-10-14,2020-05-04,203,84,414,16000001.0,2 to 5,,0
3227,19,7,5,0,3,1,2,0,6,2019-03-11,2019-12-09,273,231,31,16000001.0,6 to 10,,0
3228,3,0,0,0,2,0,0,0,12,2020-03-02,2020-07-27,147,0,3,,,COMPUTER_SOFTWARE,0
3233,5,3,0,0,3,2,0,0,2,2019-12-09,2019-12-16,7,224,8,16000001.0,2 to 5,,0
3235,0,0,0,0,0,0,0,0,2,2019-08-19,2020-02-24,189,154,0,16000001.0,1,,0
3236,4,0,0,5,2,0,0,2,2,2020-07-20,2020-07-27,7,0,9,16000001.0,1,,0
3237,11,0,0,0,1,0,0,0,1,2020-06-15,2020-06-15,0,42,11,16000001.0,1,,0
3238,0,0,0,0,0,0,0,0,2,2019-01-14,2019-05-06,112,448,0,16000001.0,1,,0
3239,0,0,0,0,0,0,0,0,1,2019-11-04,2019-11-04,0,266,0,276961.0,201 to 1000,,0
3241,0,0,0,1,0,0,0,1,1,2020-05-04,2020-05-04,0,84,1,16000001.0,6 to 10,,0
3242,6,1,4,0,2,1,1,0,3,2019-12-16,2020-05-18,154,70,11,4418733.0,26 to 50,,0
3243,330,15,0,1,11,3,0,1,8,2020-05-04,2020-07-27,84,0,346,16000001.0,6 to 10,,0
3244,0,0,0,0,0,0,0,0,1,2019-08-12,2019-08-12,0,350,0,11476.0,"10,001 or more",Telecom & Mobile Communications,0
3245,0,0,0,0,0,0,0,0,3,2019-04-01,2019-10-28,210,273,0,16000001.0,6 to 10,,0
3246,0,0,0,0,0,0,0,0,1,2020-07-20,2020-07-20,0,7,0,16000001.0,1,,0
3247,2,1,0,0,1,1,0,0,4,2019-06-10,2020-01-06,210,203,3,16000001.0,6 to 10,Marketing Services,0
3248,0,0,0,0,0,0,0,0,1,2020-01-20,2020-01-20,0,189,0,3159760.0,2 to 5,,0
3250,27,0,10,0,4,0,1,0,5,2019-07-22,2019-09-02,42,329,37,16000001.0,1,,0
3252,0,0,0,0,0,0,0,0,2,2020-03-16,2020-03-23,7,126,0,16000001.0,1,,0
3253,0,0,0,0,0,0,0,0,1,2020-01-06,2020-01-06,0,203,0,16000001.0,11 to 25,,0
3254,0,0,0,0,0,0,0,0,1,2019-04-29,2019-04-29,0,455,0,16000001.0,2 to 5,,0
3255,3,0,2,0,1,0,1,0,1,2020-07-27,2020-07-27,0,0,5,16000001.0,2 to 5,,0
3256,0,0,0,0,0,0,0,0,4,2019-07-01,2020-02-10,224,168,0,16000001.0,,,0
3257,0,0,0,0,0,0,0,0,1,2019-04-08,2019-04-08,0,476,0,6494105.0,26 to 50,,0
3259,0,0,0,0,0,0,0,0,2,2020-07-06,2020-07-13,7,14,0,16000001.0,1,,0
3263,0,0,0,0,0,0,0,0,1,2020-03-30,2020-03-30,0,119,0,16000001.0,2 to 5,,0
3264,0,0,0,0,0,0,0,0,2,2019-01-07,2019-05-27,140,427,0,16000001.0,1,,0
3268,1,0,30,0,1,0,4,0,6,2019-08-26,2020-04-20,238,98,31,719946.0,26 to 50,COMPUTER_SOFTWARE,0
3269,2,1,1,0,1,1,1,0,2,2019-10-28,2020-06-15,231,42,4,7664117.0,2 to 5,,0
3271,0,0,0,0,0,0,0,0,1,2020-07-27,2020-07-27,0,0,0,16000001.0,201 to 1000,Finance and Insurance,0
3272,4,0,0,0,1,0,0,0,1,2019-10-28,2019-10-28,0,273,4,16000001.0,201 to 1000,Finance and Insurance,0
3275,5,0,0,0,2,0,0,0,2,2020-04-20,2020-05-18,28,70,5,16000001.0,2 to 5,,0
3277,0,0,0,0,0,0,0,0,4,2019-03-04,2019-09-30,210,301,0,16000001.0,6 to 10,COMPUTER_SOFTWARE,0
3278,0,0,0,0,0,0,0,0,1,2019-10-21,2019-10-21,0,280,0,2974055.0,,,0
3280,0,0,0,0,0,0,0,0,1,2019-05-06,2019-05-06,0,448,0,39626.0,201 to 1000,Technology - Hardware and Equipment,0
3281,2,0,0,0,1,0,0,0,1,2020-06-15,2020-06-15,0,42,2,6805715.0,6 to 10,CONSUMER_GOODS,0
3283,12,5,3,0,4,2,2,0,3,2019-01-07,2019-01-21,14,553,20,16000001.0,2 to 5,,0
3284,0,0,0,0,0,0,0,0,4,2019-12-30,2020-05-25,147,63,0,16000001.0,51 to 200,,0
3285,3,0,0,0,1,0,0,0,1,2020-03-02,2020-03-02,0,147,3,735544.0,26 to 50,,0
3286,23,0,18,0,2,0,1,0,16,2019-11-04,2020-07-27,266,0,41,1390907.0,6 to 10,COMPUTER_SOFTWARE,0
3287,0,0,0,0,0,0,0,0,3,2020-02-10,2020-02-24,14,154,0,16000001.0,1,,0
3288,0,0,0,0,0,0,0,0,3,2020-06-29,2020-07-20,21,7,0,16000001.0,6 to 10,,0
3289,1920,6,6,0,65,5,3,0,37,2019-05-06,2020-07-06,427,21,1932,16000001.0,26 to 50,,0
3291,19,26,35,2,4,3,3,1,10,2019-07-15,2020-03-02,231,147,82,16000001.0,26 to 50,,0
3292,0,0,0,0,0,0,0,0,4,2019-02-18,2019-09-30,224,301,0,16000001.0,2 to 5,,0
3293,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,16000001.0,6 to 10,,0
3295,0,0,0,0,0,0,0,0,1,2020-02-03,2020-02-03,0,175,0,16000001.0,1,,0
3296,0,0,0,0,0,0,0,0,1,2020-01-13,2020-01-13,0,196,0,1374372.0,201 to 1000,COMPUTER_SOFTWARE,0
3299,4,0,0,0,2,0,0,0,2,2019-11-11,2019-12-16,35,224,4,16000001.0,,,0
3300,0,0,0,0,0,0,0,0,2,2019-01-21,2019-04-22,91,462,0,16000001.0,,,0
3301,0,0,0,0,0,0,0,0,1,2020-05-04,2020-05-04,0,84,0,16000001.0,26 to 50,COMPUTER_SOFTWARE,0
3302,0,0,0,0,0,0,0,0,1,2020-02-24,2020-02-24,0,154,0,16000001.0,6 to 10,,0
3303,54,0,167,0,9,0,21,0,15,2019-07-29,2020-07-20,357,7,221,16000001.0,,,0
3306,252,3,6,0,13,3,3,0,7,2020-02-24,2020-04-13,49,105,261,16000001.0,6 to 10,,0
3307,0,0,0,0,0,0,0,0,2,2020-06-22,2020-07-06,14,21,0,503753.0,51 to 200,Education,0
3309,1,0,0,0,1,0,0,0,2,2019-03-18,2019-10-21,217,280,1,16000001.0,1,,0
3310,0,0,0,0,0,0,0,0,1,2020-06-29,2020-06-29,0,28,0,16000001.0,2 to 5,,0
3311,2,1,2,0,1,1,1,0,1,2020-03-09,2020-03-09,0,140,5,16000001.0,1,,0
3312,8,9,0,0,1,1,0,0,1,2019-09-09,2019-09-09,0,322,17,16000001.0,2 to 5,,0
3313,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,2 to 5,,0
3314,0,0,0,0,0,0,0,0,1,2020-06-22,2020-06-22,0,35,0,16000001.0,26 to 50,,0
3315,0,0,0,0,0,0,0,0,1,2019-12-16,2019-12-16,0,224,0,16000001.0,,,0
3316,0,0,0,0,0,0,0,0,3,2019-01-28,2019-06-03,126,420,0,4639498.0,6 to 10,,0
3317,0,0,0,0,0,0,0,0,5,2019-01-28,2019-09-09,224,322,0,4639498.0,6 to 10,,0
3318,0,0,0,0,0,0,0,0,2,2019-12-09,2020-01-06,28,203,0,16000001.0,6 to 10,CONSTRUCTION,0
3319,3,0,0,0,1,0,0,0,1,2020-01-13,2020-01-13,0,196,3,16000001.0,6 to 10,,0
3320,0,0,0,0,0,0,0,0,3,2019-03-04,2019-09-02,182,329,0,16000001.0,2 to 5,,0
3321,0,0,0,0,0,0,0,0,1,2019-11-04,2019-11-04,0,266,0,16000001.0,1,,0
3322,0,0,0,0,0,0,0,0,1,2019-09-16,2019-09-16,0,315,0,796890.0,2 to 5,,0
3323,0,0,0,0,0,0,0,0,5,2019-07-01,2020-01-20,203,189,0,16000001.0,,,0
3325,38,0,0,3,2,0,0,1,7,2019-07-29,2019-09-23,56,308,41,4461420.0,6 to 10,,0
3327,0,0,0,0,0,0,0,0,2,2019-05-13,2019-12-09,210,231,0,16000001.0,6 to 10,,0
3329,14,1,0,0,3,1,0,0,16,2019-09-09,2020-07-06,301,21,15,16000001.0,2 to 5,,0
3330,0,0,0,0,0,0,0,0,3,2019-04-15,2019-05-13,28,441,0,16000001.0,,,0
3331,0,0,0,0,0,0,0,0,4,2019-11-04,2019-12-09,35,231,0,16000001.0,26 to 50,,0
3333,0,0,0,0,0,0,0,0,1,2020-07-20,2020-07-20,0,7,0,2069552.0,201 to 1000,BANKING,0
3334,2,0,42,0,1,0,4,0,6,2019-10-07,2020-01-06,91,203,44,16000001.0,6 to 10,FINANCIAL_SERVICES,0
3336,989,240,2679,5,37,31,38,2,36,2019-06-24,2020-07-20,392,7,3913,443647.0,6 to 10,,0
3337,0,0,0,0,0,0,0,0,3,2020-06-08,2020-06-22,14,35,0,5327214.0,11 to 25,HIGHER_EDUCATION,0
3338,1,0,0,0,1,0,0,0,3,2019-05-06,2019-12-02,210,238,1,16000001.0,6 to 10,,0
3340,1,0,0,0,1,0,0,0,1,2020-01-06,2020-01-06,0,203,1,16000001.0,1,,0
3341,0,0,0,0,0,0,0,0,1,2020-04-27,2020-04-27,0,91,0,16000001.0,,,0
3342,0,0,0,0,0,0,0,0,1,2019-03-04,2019-03-04,0,511,0,204242.0,6 to 10,COMPUTER_SOFTWARE,0
3343,0,0,0,0,0,0,0,0,5,2019-06-24,2020-01-20,210,189,0,16000001.0,2 to 5,,0
3344,0,0,0,0,0,0,0,0,1,2020-04-06,2020-04-06,0,112,0,16000001.0,1,,0
3345,1,0,0,0,1,0,0,0,1,2019-03-04,2019-03-04,0,511,1,16000001.0,6 to 10,REAL_ESTATE,0
3346,1,0,0,0,1,0,0,0,1,2020-07-06,2020-07-06,0,21,1,1810497.0,6 to 10,,0
3347,0,0,0,0,0,0,0,0,14,2019-04-15,2019-10-07,175,294,0,1910862.0,,,0
3348,0,0,0,0,0,0,0,0,1,2020-03-16,2020-03-16,0,133,0,8804666.0,51 to 200,,0
3350,392,26,752,24,45,13,32,4,62,2019-03-11,2020-07-27,504,0,1194,16000001.0,6 to 10,,0
3352,0,0,0,0,0,0,0,0,5,2019-04-22,2019-12-09,231,231,0,24896.0,1001 to 10000,Non-Profit/Educational Institution,0
3353,0,0,0,0,0,0,0,0,1,2020-04-13,2020-04-13,0,105,0,24776.0,1001 to 10000,Healthcare,0
3357,1,0,0,0,1,0,0,0,10,2020-05-11,2020-07-27,77,0,1,16000001.0,6 to 10,,0
3358,0,0,0,0,0,0,0,0,1,2019-12-30,2019-12-30,0,210,0,5831371.0,51 to 200,FURNITURE,0
3359,8,0,0,0,3,0,0,0,4,2020-06-22,2020-07-27,35,0,8,16000001.0,26 to 50,,0
3360,0,0,0,0,0,0,0,0,1,2019-10-21,2019-10-21,0,280,0,16000001.0,,,0
3361,0,0,0,0,0,0,0,0,1,2020-05-04,2020-05-04,0,84,0,3826.0,1001 to 10000,ENTERTAINMENT,0
3362,1,0,0,0,1,0,0,0,3,2019-06-10,2019-12-30,203,210,1,16000001.0,11 to 25,,0
3363,0,0,0,0,0,0,0,0,1,2019-09-16,2019-09-16,0,315,0,16000001.0,2 to 5,,0
3365,0,0,0,0,0,0,0,0,1,2019-08-05,2019-08-05,0,357,0,16000001.0,1,,0
3366,184,0,0,0,19,0,0,0,25,2019-12-16,2020-07-27,224,0,184,635988.0,201 to 1000,Technology - Hardware and Equipment,0
3367,0,0,0,0,0,0,0,0,1,2019-01-28,2019-01-28,0,546,0,694830.0,51 to 200,Other,0
3368,0,0,0,0,0,0,0,0,1,2020-04-27,2020-04-27,0,91,0,16000001.0,11 to 25,,0
3369,1,0,0,0,1,0,0,0,3,2019-01-21,2019-05-20,119,434,1,16000001.0,,,0
3371,0,0,0,0,0,0,0,0,2,2019-05-13,2019-05-20,7,434,0,16000001.0,6 to 10,CIVIL_ENGINEERING,0
3373,0,0,0,0,0,0,0,0,2,2019-05-06,2019-12-16,224,224,0,16000001.0,11 to 25,,0
3375,0,0,0,0,0,0,0,0,1,2019-12-16,2019-12-16,0,224,0,1612475.0,51 to 200,RESTAURANTS,0
3376,0,0,0,0,0,0,0,0,2,2019-05-27,2019-11-18,175,252,0,16000001.0,2 to 5,,0
3377,7,1,0,0,5,1,0,0,55,2019-05-13,2020-07-27,441,0,8,16000001.0,2 to 5,,0
3379,61,37,374,2,15,8,25,1,33,2019-05-20,2020-02-24,280,154,474,16000001.0,51 to 200,,0
3380,20,3,0,0,2,1,0,0,2,2020-01-06,2020-02-03,28,175,23,16000001.0,51 to 200,,0
3381,0,0,0,0,0,0,0,0,2,2019-06-10,2019-12-09,182,231,0,16000001.0,6 to 10,,0
3382,4,0,0,0,2,0,0,0,3,2020-04-27,2020-07-06,70,21,4,7625678.0,26 to 50,,0
3384,0,0,0,0,0,0,0,0,1,2020-04-27,2020-04-27,0,91,0,16000001.0,6 to 10,,0
3385,52,5,0,0,1,1,0,0,1,2020-07-13,2020-07-13,0,14,57,16000001.0,6 to 10,MARKETING_AND_ADVERTISING,0
3386,70,207,655,0,34,25,69,0,33,2019-09-30,2020-06-29,273,28,932,16000001.0,6 to 10,COMPUTER_SOFTWARE,0
3387,0,0,0,0,0,0,0,0,2,2019-01-21,2019-03-11,49,504,0,462329.0,11 to 25,"Government, Public Admin",0
3388,4,5,0,0,1,1,0,0,1,2020-03-23,2020-03-23,0,126,9,16000001.0,6 to 10,,0
3389,0,0,0,0,0,0,0,0,1,2020-07-20,2020-07-20,0,7,0,16000001.0,,,0
3391,0,0,0,0,0,0,0,0,3,2019-03-25,2019-11-11,231,259,0,2703066.0,,,0
3393,5,0,0,0,3,0,0,0,27,2019-03-18,2020-06-29,469,28,5,16000001.0,1,,0
3394,6,0,0,0,4,0,0,0,19,2019-06-17,2020-06-08,357,49,6,16000001.0,6 to 10,,0
3395,1,0,0,0,1,0,0,0,2,2019-08-19,2019-09-30,42,301,1,16000001.0,1,,0
3399,0,0,0,0,0,0,0,0,3,2019-03-04,2019-03-25,21,490,0,16000001.0,201 to 1000,HUMAN_RESOURCES,0
3401,7,0,0,0,2,0,0,0,2,2020-04-06,2020-04-13,7,105,7,16000001.0,26 to 50,,0
3402,14,0,0,0,2,0,0,0,6,2019-03-25,2019-11-11,231,259,14,16000001.0,6 to 10,,0
3403,26,40,0,0,6,12,0,0,14,2019-09-02,2020-06-29,301,28,66,16000001.0,6 to 10,,0
3404,0,0,0,0,0,0,0,0,1,2019-11-18,2019-11-18,0,252,0,1855982.0,51 to 200,Recruiting/Staffing,0
3405,0,0,0,0,0,0,0,0,1,2020-07-13,2020-07-13,0,14,0,16000001.0,1,,0
3408,0,0,0,0,0,0,0,0,1,2020-02-10,2020-02-10,0,168,0,16000001.0,2 to 5,,0
3409,0,0,0,0,0,0,0,0,4,2019-01-21,2019-06-17,147,406,0,35032.0,,,0
3410,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-20,0,98,0,16000001.0,1,,0
3413,757,321,56,0,134,98,28,0,70,2019-01-07,2020-07-27,567,0,1134,3904857.0,11 to 25,,0
3414,0,0,2,0,0,0,1,0,1,2019-10-14,2019-10-14,0,287,2,16000001.0,2 to 5,,0
3416,1,0,0,0,1,0,0,0,3,2019-05-20,2019-08-19,91,343,1,16000001.0,6 to 10,,0
3417,15,0,0,2,2,0,0,2,2,2020-06-29,2020-07-06,7,21,17,16000001.0,6 to 10,,0
3418,0,0,0,0,0,0,0,0,1,2019-10-21,2019-10-21,0,280,0,7345660.0,201 to 1000,,0
3419,2,0,0,0,1,0,0,0,4,2019-03-25,2019-10-14,203,287,2,3803071.0,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES,0
3420,0,0,0,0,0,0,0,0,1,2020-03-02,2020-03-02,0,147,0,16000001.0,11 to 25,,0
3421,0,0,0,0,0,0,0,0,2,2020-04-20,2020-05-11,21,77,0,1500618.0,26 to 50,,0
3423,4,0,0,0,1,0,0,0,1,2020-02-03,2020-02-03,0,175,4,7745609.0,6 to 10,,0
3424,1,0,0,0,1,0,0,0,1,2020-06-01,2020-06-01,0,56,1,16000001.0,6 to 10,ARCHITECTURE_PLANNING,0
3425,21,0,0,0,5,0,0,0,16,2019-03-11,2020-03-16,371,133,21,16000001.0,2 to 5,,0
3426,245,32,47,0,15,2,5,0,9,2020-04-27,2020-07-27,91,0,324,16000001.0,2 to 5,,0
3427,0,0,0,0,0,0,0,0,2,2019-01-14,2019-01-21,7,553,0,16000001.0,26 to 50,,0
3429,201,1,1,0,12,1,1,0,18,2019-11-11,2020-05-04,175,84,203,16000001.0,,,0
3431,0,0,0,0,0,0,0,0,1,2019-11-11,2019-11-11,0,259,0,77816.0,51 to 200,MANAGEMENT_CONSULTING,0
3432,2,0,0,0,1,0,0,0,1,2020-06-22,2020-06-22,0,35,2,16000001.0,1,,0
3434,0,0,0,0,0,0,0,0,1,2019-02-04,2019-02-04,0,539,0,71914.0,26 to 50,HIGHER_EDUCATION,0
3436,3,0,0,0,1,0,0,0,1,2019-03-04,2019-03-04,0,511,3,586935.0,6 to 10,FINANCIAL_SERVICES,0
3437,0,0,0,0,0,0,0,0,1,2020-01-27,2020-01-27,0,182,0,8458363.0,1001 to 10000,WHOLESALE,0
3438,177,101,125,1,34,14,18,1,30,2019-11-25,2020-07-27,245,0,404,16000001.0,6 to 10,,0
3440,10,1,0,0,4,1,0,0,9,2019-04-15,2019-09-23,161,308,11,2346784.0,201 to 1000,,0
3441,2,1,0,0,1,1,0,0,5,2019-02-04,2019-03-25,49,490,3,16000001.0,201 to 1000,CONSUMER_GOODS,0
